param_code,param_name,param_short,param_alt_name,cas,units,code_is_valid,round_truncate
43804,Carbon tetrachloride,CTETL,NA,56-23-5,Parts per billion Carbon,TRUE,R
43827,Carbon Tetrafluoride,NA,Perfluoromethane,75-73-0,Parts per billion Carbon,TRUE,R
88308,Carbonate Carbon CSN PM2.5 LC TOT,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
16320,Cellulose (TSP),CELL,Cellulose,9004-34-6,Micrograms/cubic meter (25 C),TRUE,R
12117,Cerium (TSP) STP,NA,NA,7440-45-1,Micrograms/cubic meter (25 C),TRUE,R
85117,Cerium Pm10 Lc,NA,NA,7440-45-1,Nanograms/cubic meter (LC),TRUE,R
86117,Cerium PM10-2.5 LC,NA,NA,7440-45-1,Micrograms/cubic meter (LC),TRUE,R
88117,Cerium PM2.5 LC,NA,NA,7440-45-1,Micrograms/cubic meter (LC),TRUE,R
12118,Cesium (TSP) STP,NA,NA,7440-46-2,Micrograms/cubic meter (25 C),TRUE,R
85118,Cesium Pm10 Lc,NA,NA,7440-46-2,Nanograms/cubic meter (LC),TRUE,R
86118,Cesium PM10-2.5 LC,NA,NA,7440-46-2,Micrograms/cubic meter (LC),TRUE,R
88118,Cesium PM2.5 LC,NA,NA,7440-46-2,Micrograms/cubic meter (LC),TRUE,R
65316,Chloride (precip),PCL-,NA,16887-00-6,Milligrams/liter,TRUE,R
12203,Chloride (TSP) STP,CL-PT,NA,16887-00-6,Micrograms/cubic meter (25 C),TRUE,R
82203,Chloride PM10 STP,CL-PM,NA,16887-00-6,Micrograms/cubic meter (25 C),TRUE,R
88203,Chloride PM2.5 LC,CLFMLC,NA,NA,Micrograms/cubic meter (LC),TRUE,NA
84203,Chloride PM2.5 STP,CLFMC,NA,NA,Micrograms/cubic meter (25 C),TRUE,NA
22203,Chloride(SP),SPCLS,NA,16887-00-6,Grams/sq meter/month,TRUE,R
42215,Chlorine,CL,NA,7782-50-5,Parts per million,TRUE,R
13115,Chlorine (TSP),NA,NA,7782-50-5,Micrograms/cubic meter (25 C),TRUE,R
12191,Chlorine (TSP) STP,NA,NA,7782-50-5,Micrograms/cubic meter (25 C),TRUE,R
85115,Chlorine PM10 LC,NA,NA,7782-50-5,Micrograms/cubic meter (LC),TRUE,R
82115,Chlorine PM10 STP,CNPM1,NA,7782-50-5,Micrograms/cubic meter (25 C),TRUE,R
86115,Chlorine PM10-2.5 LC,NA,NA,7782-50-5,Micrograms/cubic meter (LC),TRUE,R
83115,Chlorine PM10-2.5 STP,CNPMC,NA,7782-50-5,Micrograms/cubic meter (25 C),TRUE,R
88115,Chlorine PM2.5 LC,NA,NA,7782-50-5,Micrograms/cubic meter (LC),TRUE,R
84115,Chlorine PM2.5 STP,CLPM2,NA,7782-50-5,Micrograms/cubic meter (25 C),TRUE,R
45801,Chlorobenzene,CLBZ,"Benzene, chloro-",108-90-7,Parts per billion Carbon,TRUE,R
16773,Chlorobenzilate  (TSP) STP,NA,NA,510-15-6,Nanograms/cubic meter (25 C),TRUE,R
43359,Chlorodifluoromethane,CHDIF,"Mehtane,chlorodifluoro-",75-45-6,Parts per billion Carbon,TRUE,R
43812,Chloroethane,CLEHN,"Ethane,chloro-",75-00-3,Parts per billion Carbon,TRUE,R
43803,Chloroform,CLFM,"Methane,trichloro",67-66-3,Parts per billion Carbon,TRUE,R
43801,Chloromethane,CLMT,"Methane,chloro-",74-87-3,Parts per billion Carbon,TRUE,R
43835,Chloroprene,CLPRE,"1,3-Butadiene,2-chloro-",126-99-8,Parts per billion Carbon,TRUE,R
65112,Chromium (Precip),CR PC,NA,7440-47-3,Milligrams/liter,TRUE,R
22112,Chromium (SP),CRSP,NA,7440-47-3,Grams/sq meter/month,TRUE,R
14112,Chromium (TSP) LC,NA,NA,7440-47-3,Micrograms/cubic meter (LC),TRUE,R
12112,Chromium (TSP) STP,CR-PT,NA,7440-47-3,Micrograms/cubic meter (25 C),TRUE,R
11345,Chromium - 50 (TSP),NA,NA,14304-94-0,Micrograms/cubic meter (25 C),TRUE,R
11346,Chromium - 52 (TSP),NA,NA,14092-98-9,Micrograms/cubic meter (25 C),TRUE,R
11347,Chromium - 53 (TSP),NA,NA,13981-78-7,Micrograms/cubic meter (25 C),TRUE,R
85112,Chromium PM10 LC,NA,NA,7440-47-3,Nanograms/cubic meter (LC),TRUE,R
82112,Chromium PM10 STP,CR-PM,NA,7440-47-3,Nanograms/cubic meter (25 C),TRUE,R
86112,Chromium PM10-2.5 LC,NA,NA,7440-47-3,Micrograms/cubic meter (LC),TRUE,R
83112,Chromium PM10-2.5 STP,CRPMC,NA,7440-47-3,Micrograms/cubic meter (25 C),TRUE,R
88112,Chromium PM2.5 LC,NA,NA,7440-47-3,Micrograms/cubic meter (LC),TRUE,R
84112,Chromium PM2.5 STP,CRFMC,NA,7440-47-3,Micrograms/cubic meter (25 C),TRUE,R
14115,Chromium VI (TSP) LC,CR6PT,NA,18540-29-9,Micrograms/cubic meter (LC),TRUE,R
12115,Chromium VI (TSP) STP,CR6PT,NA,18540-29-9,Micrograms/cubic meter (25 C),TRUE,R
85119,Chromium VI PM10 LC,NA,NA,18540-29-9,Nanograms/cubic meter (LC),TRUE,R
82119,Chromium VI PM10 STP,NA,NA,18540-29-9,Nanograms/cubic meter (25 C),TRUE,R
88119,Chromium VI PM2.5 LC,NA,NA,18540-29-9,Micrograms/cubic meter (LC),TRUE,R
17208,Chrysene (TSP) STP,POLY3,NA,218-01-9,Nanograms/cubic meter (25 C),TRUE,R
43839,"cis-1,2-Dichloroethene",NA,"Ethene, 1,2-dichloro-,(1Z)-",156-59-2,Parts per billion Carbon,TRUE,R
43393,"cis-1,2-Dimethylcyclopentane",C13DM,NA,2532-58-3,Parts per billion Carbon,TRUE,R
43831,"cis-1,3-Dichloropropene",NA,"1-Propene,1,3-dichloro-,(Z)-",10061-01-5,Parts per billion Carbon,TRUE,R
43217,cis-2-Butene,C2BTE,NA,590-18-1,Parts per billion Carbon,TRUE,R
43290,cis-2-Hexene,C2HEX,NA,7688-21-3,Parts per billion Carbon,TRUE,R
43227,cis-2-Pentene,C2PNE,"2-Pentene, (2Z)-",627-20-3,Parts per billion Carbon,TRUE,R
43349,cis-2-Pentene & 2-methylpentane,P&MPT,NA,NA,Parts per billion Carbon,TRUE,R
43254,cis-3-Hexene,NA,NA,7642-09-3,Parts per billion Carbon,TRUE,R
43286,cis-4-Methyl-2-pentene,NA,NA,691-38-3,Parts per billion Carbon,TRUE,R
43520,cis-Crotonaldehyde,NA,NA,15798-64-8,Parts per billion Carbon,TRUE,R
43148,cis/trans-2-Butene,CT2BU,NA,107-01-7,Parts per billion Carbon,TRUE,R
43149,cis/trans-2-Hexene,CT2HE,NA,592-43-8,Parts per billion Carbon,TRUE,R
43150,cis/trans-2-Pentene,CT2PE,NA,109-68-2,Parts per billion Carbon,TRUE,R
66101,Cloud cover,CLDC,NA,NA,Tenths of sky cover,TRUE,R
88342,Coarse Mass Extinction PM2.5 LC,NA,NA,NA,Inverse Megameters,TRUE,NA
65113,Cobalt (precip),CO PC,NA,7440-48-4,Milligrams/liter,TRUE,R
14113,Cobalt (TSP) LC,NA,NA,7440-48-4,Micrograms/cubic meter (LC),TRUE,R
12113,Cobalt (TSP) STP,CO-PT,NA,7440-48-4,Micrograms/cubic meter (25 C),TRUE,R
11348,Cobalt - 59 (TSP),NA,NA,7440-48-4,Micrograms/cubic meter (25 C),TRUE,R
85113,Cobalt PM10 LC,NA,NA,7440-48-4,Nanograms/cubic meter (LC),TRUE,R
82113,Cobalt PM10 STP,CO-PM,NA,7440-48-4,Nanograms/cubic meter (25 C),TRUE,R
86113,Cobalt PM10-2.5 LC,NA,NA,7440-48-4,Micrograms/cubic meter (LC),TRUE,R
83113,Cobalt PM10-2.5 STP,COPMC,NA,7440-48-4,Micrograms/cubic meter (25 C),TRUE,R
88113,Cobalt PM2.5 LC,NA,NA,7440-48-4,Micrograms/cubic meter (LC),TRUE,R
84113,Cobalt PM2.5 STP,COFMC,NA,7440-48-4,Micrograms/cubic meter (25 C),TRUE,R
25303,Conductance (SP),CONDT,NA,NA,Microsiemens/centimeter,TRUE,R
65303,Conductivity (precip),PCDTV,NA,NA,Microsiemens/centimeter,TRUE,R
22114,Copper (SP),CUSP,NA,7440-50-8,Grams/sq meter/month,TRUE,R
12114,Copper (TSP) STP,CU-PT,NA,7440-50-8,Micrograms/cubic meter (25 C),TRUE,R
11349,Copper - 63 (TSP),NA,NA,14191-84-5,Micrograms/cubic meter (25 C),TRUE,R
85114,Copper PM10 LC,NA,NA,7440-50-8,Nanograms/cubic meter (LC),TRUE,R
82114,Copper PM10 STP,CU-PM,NA,7440-50-8,Nanograms/cubic meter (25 C),TRUE,R
86114,Copper PM10-2.5 LC,NA,NA,7440-50-8,Micrograms/cubic meter (LC),TRUE,R
83114,Copper PM10-2.5 STP,CUCPM,NA,7440-50-8,Micrograms/cubic meter (25 C),TRUE,R
88114,Copper PM2.5 LC,NA,NA,7440-50-8,Micrograms/cubic meter (LC),TRUE,R
84114,Copper PM2.5 STP,CUFMC,NA,7440-50-8,Micrograms/cubic meter (25 C),TRUE,R
65333,Copper(precip),PCU,NA,7440-50-8,Milligrams/liter,TRUE,R
14114,Copper(TSP) LC,NA,NA,7440-50-8,Micrograms/cubic meter (LC),TRUE,R
17211,Coronene (TSP) STP,POLY5,NA,191-07-1,Nanograms/cubic meter (25 C),TRUE,R
11122,Cristabalite,NA,NA,14464-46-1,Picocuries/cubic meter,TRUE,R
43528,Crotonaldehyde,NA,2-Butenal,4170-30-3,Parts per billion Carbon,TRUE,R
11121,Crystalline quartz,NA,NA,14808-60-7,Picocuries/cubic meter,TRUE,R
43248,Cyclohexane,CYHXA,NA,110-82-7,Parts per billion Carbon,TRUE,R
43269,Cyclohexene,NA,NA,110-83-8,Parts per billion Carbon,TRUE,R
43242,Cyclopentane,CYPNA,PENTAMETHYLENE,287-92-3,Parts per billion Carbon,TRUE,R
43171,"Cyclopentane & 2,3-dimethylbutane",NA,NA,NA,Parts per billion Carbon,TRUE,R
17160,Cyclopenta[cd]pyrene (TSP) STP,NA,NA,27208-37-3,Nanograms/cubic meter (25 C),TRUE,R
43283,Cyclopentene,CYPNE,NA,142-29-0,Parts per billion Carbon,TRUE,R
43251,Cyclopropane,NA,NA,75-19-4,Parts per billion Carbon,TRUE,R
17907,D-limonene,NA,"Cyclohexene,1-methyl-4-(1-methylethenyl)-(4R)",5989-27-5,Parts per billion Carbon,TRUE,R
43156,Dacthal,DAC,NA,1861-32-1,Nanograms/cubic meter (25 C),TRUE,R
17818,Decachlorobiphenyl (TSP) STP,NA,NA,2051-24-3,Pg/cubic meter(25 C),TRUE,R
43521,Decanal,NA,n-decylaldehyde,112-31-2,Parts per billion Carbon,TRUE,R
11208,Deciview,NA,NA,NA,No Units,TRUE,NA
88315,Delta Carbon PM2.5 LC,NA,NA,NA,Micrograms/cubic meter (LC),FALSE,R
84315,Delta Carbon PM2.5 STP,NA,NA,NA,Micrograms/cubic meter (25 C),FALSE,R
62103,Dew Point,DEPT,NA,NA,Degrees Fahrenheit,TRUE,R
16777,Di-n-butyl phthalate  (TSP) STP,NA,NA,84-74-2,Nanograms/cubic meter (25 C),TRUE,R
16778,Di-n-octyl phthalate  (TSP) STP,NA,NA,117-84-0,Nanograms/cubic meter (25 C),TRUE,R
16774,Diallate  (TSP) STP,NA,NA,2303-16-4,Nanograms/cubic meter (25 C),TRUE,R
82151,Dibenz(A-H)Anthracene PM10 STP,DAHA,NA,53-70-3,Micrograms/cubic meter (25 C),TRUE,R
18202,Dibenzofuran (TSP) STP,DBZFR,NA,132-64-9,Nanograms/cubic meter (25 C),TRUE,R
17231,"Dibenzo[a,h]anthracene (TSP) STP",PAH10,NA,53-70-3,Nanograms/cubic meter (25 C),TRUE,R
17902,"Dibenzo[b,e][1,4]dioxin,2,3,7,8-tetrachloro (TSP) STP",4CLBD,NA,1746-01-6,Pg/cubic meter(25 C),TRUE,R
43832,Dibromochloromethane,NA,"Methane,dibromochloro-",124-48-1,Parts per billion Carbon,TRUE,R
43805,Dibromomethane,NA,"Methane,dibromo",74-95-3,Parts per billion Carbon,TRUE,R
17810,Dichlorobiphenyl (TSP) STP,NA,NA,25512-42-9,Pg/cubic meter(25 C),TRUE,R
43823,Dichlorodifluoromethane,NA,"Methane,dichlorodifluoro-",75-71-8,Parts per billion Carbon,TRUE,R
43352,Dichloroethyl ether,CLETH,"Ethane,1,1'-oxybis[2-chloro-",111-44-4,Parts per billion Carbon,TRUE,R
43360,dichlorofluoromethane,DICHF,R21,75-43-4,Parts per billion Carbon,TRUE,NA
43802,Dichloromethane,MC,"Methane,dichloro-",75-09-2,Parts per billion Carbon,TRUE,R
17805,Dichlorophenol (TSP) STP,CLP5,NA,25167-81-1,Nanograms/cubic meter (25 C),TRUE,R
43852,Dichlorotetrafluoroethane,NA,"1, 2 - dichlorotetrafluoroethane, 1,2-Dichloro-1,1,2,2-tetrafluoroethane",1320-37-2,Parts per billion Carbon,TRUE,R
43165,Dieldrin,DELRI,NA,60-57-1,Nanograms/cubic meter (25 C),TRUE,R
16775,Diethyl phthalate  (TSP) STP,NA,NA,84-66-2,Nanograms/cubic meter (25 C),TRUE,R
43356,Diethylene glycol,NA,"Ethanol, 2,2'-oxybis-",111-46-6,Parts per billion Carbon,TRUE,R
16776,Dimethyl phthalate  (TSP) STP,NA,NA,131-11-3,Nanograms/cubic meter (25 C),TRUE,R
43915,DIMETHYL SULFIDE,NA,NA,NA,Parts per billion Carbon,TRUE,NA
16779,Dinoseb  (TSP) STP,NA,NA,88-85-7,Nanograms/cubic meter (25 C),TRUE,R
16780,Diphenylamine  (TSP) STP,NA,NA,122-39-4,Nanograms/cubic meter (25 C),TRUE,R
43522,Dodecanal,NA,Lauraldehyde,112-54-9,Parts per billion Carbon,TRUE,R
43330,Dodecene,NA,1-Dodecene,112-41-4,Parts per billion Carbon,TRUE,R
65401,Dry deposition,DRYDP,NA,NA,Percent hours with precip,TRUE,R
43816,Duplicate use 43839,NA,NA,NA,Parts per billion Carbon,FALSE,R
43158,Dursban,DUR,NA,2921-88-2,Nanograms/cubic meter (25 C),TRUE,R
25101,Dustfall Combustible (SP),DCOMS,NA,NA,Grams/sq meter/month,TRUE,R
72301,Dyed fabric #1,DF#1,NA,NA,NBS color difference units,TRUE,R
72302,Dyed fabric #2,DF#2,NA,NA,NBS color difference units,TRUE,R
72303,Dyed fabric #3,DF#3,NA,NA,NBS color difference units,TRUE,R
72304,Dyed fabric #4,DF#4,NA,NA,NBS color difference units,TRUE,R
72305,Dyed fabric #5,DF#5,NA,NA,NBS color difference units,TRUE,R
72306,Dyed fabric #6,DF#6,NA,NA,NBS color difference units,TRUE,R
72307,Dyed fabric #7,DF#7,NA,NA,NBS color difference units,TRUE,R
72308,Dyed fabric #8,DF#8,NA,NA,NBS color difference units,TRUE,R
72309,Dyed fabric #9,DF#9,NA,NA,NBS color difference units,TRUE,R
88307,EC CSN PM2.5 LC TOT,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
84307,EC CSN PM2.5 STP TOT,NA,NA,NA,Micrograms/cubic meter (20 C),TRUE,NA
85380,EC CSN_rev Unadjusted PM10 LC TOR,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
85357,EC CSN_rev Unadjusted PM10 LC TOT,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
86380,EC CSN_rev Unadjusted PM10-2.5 LC TOR,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
86357,EC CSN_rev Unadjusted PM10-2.5 LC TOT,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88380,EC CSN_Rev Unadjusted PM2.5 LC TOR,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88357,EC CSN_Rev Unadjusted PM2.5 LC TOT,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88321,EC PM2.5 LC TOR,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88381,EC PM2.5 LC TOT,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
85383,EC1 CSN_rev Unadjusted PM10 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
86383,EC1 CSN_rev Unadjusted PM10-2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88383,EC1 CSN_Rev Unadjusted PM2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,NA
88329,EC1 PM2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
85384,EC2 CSN_rev Unadjusted PM10 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
86384,EC2 CSN_rev Unadjusted PM10-2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88384,EC2 CSN_Rev Unadjusted PM2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,NA
88330,EC2 PM2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
85385,EC3 CSN_rev Unadjusted PM10 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
86385,EC3 CSN_rev Unadjusted PM10-2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88385,EC3 CSN_Rev Unadjusted PM2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,NA
88331,EC3 PM2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88323,EH IMPROVE PM2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
68109,Elapsed Sample Time,NA,NA,NA,Minutes,TRUE,R
88343,Elemental Carbon Extinction PM2.5 LC,NA,NA,NA,Inverse Megameters,TRUE,NA
82307,Elemental Carbon PM10 STP,NA,NA,7440-44-0,Micrograms/cubic meter (25 C),TRUE,R
43157,Endosulfan,SUL,NA,115-29-7,Nanograms/cubic meter (25 C),TRUE,R
43175,Endosulfan 1 (alpha),NA,NA,959-98-8,Nanograms/cubic meter (25 C),TRUE,R
43163,Endosulfan 2,ENS2,NA,33213-65-9,Nanograms/cubic meter (25 C),TRUE,R
43168,Endosulfan sulfate,ENSFA,NA,1031-07-8,Nanograms/cubic meter (25 C),TRUE,R
43164,Endrin,ENDRI,NA,72-20-8,Nanograms/cubic meter (25 C),TRUE,R
43161,Endrin aldehyde,ENALD,NA,7421-93-4,Nanograms/cubic meter (25 C),TRUE,R
43152,Endrin ketone,ENDRK,NA,53494-70-5,Nanograms/cubic meter (25 C),TRUE,R
43607,Epichlorohydrin,NA,NA,106-89-8,Parts per billion Carbon,TRUE,R
16901,Epichlorohydrin(DUP),ECLHY,1-CHLORO-2-3-EPOXYPROPANE,106-89-8,Parts per billion,TRUE,NA
43202,Ethane,ETHAN,METHYLMETHANE,74-84-0,Parts per billion Carbon,TRUE,R
43599,Ethane & acetylene,ET&AC,NA,NA,Parts per billion Carbon,TRUE,R
43209,Ethyl acetate,NA,Acetic acid ethyl ester,141-78-6,Parts per billion Carbon,TRUE,R
43438,Ethyl acrylate,ETHRY,"2-Propenoic acid, ethyl ester",140-88-5,Parts per billion Carbon,TRUE,R
43302,Ethyl alcohol,NA,Ethanol,64-17-5,Parts per billion Carbon,TRUE,R
43862,Ethyl bromide,NA,"Ethane,bromo-",74-96-4,Parts per billion Carbon,TRUE,R
43442,Ethyl methacrylate,NA,"2-Methyl-2-propenoic Acid ethyl ester
Ethyl 2-methyl-2-propenoate",97-63-2,Parts per billion Carbon,TRUE,R
16781,Ethyl methanesulfonate  (TSP) STP,NA,NA,62-50-0,Nanograms/cubic meter (25 C),TRUE,R
43219,Ethylacetylene,NA,1-Butyne,107-00-6,Parts per billion Carbon,FALSE,R
45203,Ethylbenzene,EBENZ,"Benzene,ethyl-",100-41-4,Parts per billion Carbon,TRUE,R
43296,Ethylcyclohexane,NA,NA,1678-91-7,Parts per billion Carbon,TRUE,R
43203,Ethylene,ETHYL,Ethene,74-85-1,Parts per billion Carbon,TRUE,R
43126,Ethylene & acetylene,NA,NA,NA,Parts per billion Carbon,TRUE,R
43843,Ethylene dibromide,DBRMT,"Ethane,1,2-dibromo-",106-93-4,Parts per billion Carbon,TRUE,R
43815,Ethylene dichloride,ETHCL,"Ethane,1,2-dichloro-",107-06-2,Parts per billion Carbon,TRUE,R
43601,Ethylene oxide,EO,NA,75-21-8,Parts per billion Carbon,TRUE,R
43340,Ethyne & isobutane,ETH&I,NA,NA,Parts per billion Carbon,TRUE,R
12121,Europium (TSP) STP,NA,NA,7440-53-1,Micrograms/cubic meter (25 C),TRUE,R
88121,Europium PM2.5 LC,NA,NA,7440-53-1,Micrograms/cubic meter (LC),TRUE,R
17201,Fluoranthene (TSP) STP,POLY1,NA,206-44-0,Nanograms/cubic meter (25 C),TRUE,R
17162,Fluoranthene-D10 (TSP) STP,NA,NA,93951-69-0,Nanograms/cubic meter (25 C),TRUE,R
17149,Fluorene (TSP) STP,PAH4,NA,86-73-7,Nanograms/cubic meter (25 C),TRUE,R
17161,Fluorene-D10 (TSP) STP,NA,NA,81103-79-9,Nanograms/cubic meter (25 C),TRUE,R
12209,Fluoride (paper samplers),NA,NA,16984-48-8,Ug/sq cm/30 days,TRUE,R
65315,Fluoride (precip),PF-,NA,16984-48-8,Milligrams/liter,TRUE,R
12202,Fluoride (TSP) STP,FL,NA,16984-48-8,Micrograms/cubic meter (25 C),TRUE,R
12208,Fluoride (vegation),NA,NA,16984-48-8,Parts per million,TRUE,R
42513,Fluoride ion,FL-,NA,16984-48-8,Parts per billion,TRUE,R
82202,Fluoride PM10 STP,FL-PM,NA,16984-48-8,Micrograms/cubic meter (25 C),TRUE,R
43502,Formaldehyde,FORM,OXYMETHYLENE,50-00-0,Parts per billion Carbon,TRUE,R
43207,Freon 113,FR113,NA,76-13-1,Parts per billion Carbon,TRUE,R
43208,Freon 114,FR114,NA,76-14-2,Parts per billion Carbon,TRUE,R
16916,Freon 12,FRE12,"Methane,dichlorodifluoro",75-71-8,Parts per billion Carbon,FALSE,R
43849,Freon 23,NA,"Methane,trifluoro-",75-46-7,Parts per billion Carbon,TRUE,R
46401,"Furan, tetrahydro-",NA,NA,109-99-9,Parts per billion Carbon,TRUE,R
88392,Galactosan PM2.5 LC,NA,NA,644-76-8,Micrograms/cubic meter (LC),TRUE,R
83130,Gallium (PM10),NA,NA,NA,Micrograms/cubic meter (25 C),FALSE,NA
14124,Gallium (TSP) LC,NA,NA,NA,Micrograms/cubic meter (LC),TRUE,NA
12124,Gallium (TSP) STP,NA,NA,7440-55-3,Micrograms/cubic meter (25 C),TRUE,R
85124,Gallium PM10 LC,NA,NA,NA,Nanograms/cubic meter (LC),TRUE,NA
82124,Gallium PM10 STP,NA,NA,7440-55-3,Nanograms/cubic meter (25 C),TRUE,R
88124,Gallium PM2.5 LC,NA,NA,7440-55-3,Micrograms/cubic meter (LC),TRUE,R
14125,Germanium (TSP) LC,NA,NA,NA,Micrograms/cubic meter (LC),TRUE,NA
12125,Germanium (TSP) STP,GE-PT,NA,7440-56-4,Micrograms/cubic meter (25 C),TRUE,R
85125,Germanium PM10 LC,NA,NA,NA,Nanograms/cubic meter (LC),TRUE,NA
88125,Germanium PM2.5 LC,NA,NA,NA,Micrograms/cubic meter (LC),TRUE,NA
14143,Gold (TSP) LC,NA,NA,NA,Micrograms/cubic meter (LC),TRUE,NA
12143,Gold (TSP) STP,NA,NA,7440-57-5,Micrograms/cubic meter (25 C),TRUE,R
85143,Gold PM10 LC,NA,NA,NA,Nanograms/cubic meter (LC),TRUE,NA
88143,Gold PM2.5 LC,NA,NA,7440-57-5,Micrograms/cubic meter (LC),TRUE,R
43154,Guthion,GUT,NA,86-50-0,Nanograms/cubic meter (25 C),TRUE,R
12127,Hafnium (TSP) STP,NA,NA,7440-58-6,Micrograms/cubic meter (25 C),TRUE,R
88127,Hafnium PM2.5 LC,NA,NA,7440-58-6,Micrograms/cubic meter (LC),TRUE,R
43848,Halocarbon 134a,NA,"Ethane,1,1,1,2-tetrafluoro-",811-97-2,Parts per billion Carbon,TRUE,R
43170,Heptachlor,HEPCH,NA,76-44-8,Nanograms/cubic meter (25 C),TRUE,R
43151,Heptachlor epoxide,HEPT,NA,1024-57-3,Nanograms/cubic meter (25 C),TRUE,R
17815,Heptachlorobiphenyl (TSP) STP,NA,NA,28655-71-2,Pg/cubic meter(25 C),TRUE,R
43950,Heptanal,NA,NA,111-71-7,Parts per billion Carbon,TRUE,R
43264,Heptane,NA,NA,25339-56-4,Parts per billion Carbon,TRUE,R
17804,Hexachlorobenzene (TSP) STP,CLB4,"Benzene,hexachloro-",118-74-1,Nanograms/cubic meter (25 C),TRUE,R
17814,Hexachlorobiphenyl (TSP) STP,NA,NA,26601-64-9,Pg/cubic meter(25 C),TRUE,R
43844,Hexachlorobutadiene,6CLBD,"1,3-Butadiene,1,1,2,3,4,4-hexachloro-",87-68-3,Parts per billion Carbon,TRUE,R
16782,Hexachlorobutadiene  (TSP) STP,NA,NA,87-68-3,Nanograms/cubic meter (25 C),TRUE,R
16826,Hexachlorocyclopentadiene (TSP) STP,6CCPD,NA,77-47-4,Nanograms/cubic meter (25 C),TRUE,R
16807,Hexachloroethane (TSP) STP,6CLET,NA,67-72-1,Nanograms/cubic meter (25 C),TRUE,R
16783,Hexachloropropene  (TSP) STP,NA,NA,1888-71-7,Nanograms/cubic meter (25 C),TRUE,R
16714,Hexamethylene diisocyanate,6MCYN,NA,822-06-0,Micrograms/cubic meter (LC),TRUE,NA
43511,HEXANAL,NA,NA,NA,Parts per billion Carbon,FALSE,R
43517,Hexanaldehyde,NA,Hexanal,66-25-1,Parts per billion Carbon,TRUE,R
42301,Hydrobromic acid,HBR,NA,10035-10-6,Micrograms/cubic meter (25 C),TRUE,R
42302,Hydrochloric acid,HCL,HYDROGEN CHLORIDE (GAS ONLY),7647-01-0,Micrograms/cubic meter (25 C),TRUE,R
42303,Hydrofluoric acid,HF,NA,7664-39-3,Micrograms/cubic meter (25 C),TRUE,R
42607,Hydrogen cyanide,HCN,Hydrocyanic acid,74-90-8,Parts per million,TRUE,R
12602,Hydrogen ion conc (TSP) STP,H+P,NA,12408-02-5,pH Units,TRUE,R
88337,Hydrogen PM2.5 LC,NA,NA,NA,Micrograms/cubic meter (LC),TRUE,NA
42402,Hydrogen sulfide,H2S,NA,7783-06-4,Parts per million,TRUE,R
42304,Hydronium ion,HYDRI,NA,13968-08-6,Micrograms/cubic meter (25 C),TRUE,R
43952,Indan,NA,NA,496-11-7,Parts per billion Carbon,TRUE,R
82243,"Indeno[1,2,3-cd] pyrene PM10 STP",ICDP,NA,193-39-5,Micrograms/cubic meter (25 C),TRUE,R
17243,"Indeno[1,2,3-cd]pyrene (TSP) STP",PAH11,NA,193-39-5,Nanograms/cubic meter (25 C),TRUE,R
83129,Indium (PM10),NA,NA,NA,Micrograms/cubic meter (25 C),FALSE,NA
14131,Indium (TSP) LC,NA,NA,NA,Micrograms/cubic meter (LC),TRUE,NA
12131,Indium (TSP) STP,NA,NA,7440-74-6,Micrograms/cubic meter (25 C),TRUE,R
85131,Indium Pm10 Lc,NA,NA,7440-74-6,Nanograms/cubic meter (LC),TRUE,R
82131,Indium PM10 STP,NA,NA,7440-74-6,Nanograms/cubic meter (25 C),TRUE,R
86131,Indium PM10-2.5 LC,NA,NA,7440-74-6,Micrograms/cubic meter (LC),TRUE,R
88131,Indium PM2.5 LC,NA,NA,7440-74-6,Micrograms/cubic meter (LC),TRUE,R
62107,Indoor Temperature,TEMPI,NA,NA,Degrees Fahrenheit,TRUE,R
